Dalton (m/q),Normalized intensity (arbitrary units)
20.306571247773853,0.008833255428423776
20.35707003823441,0.006154971736485919
20.407568828694977,0.003989118474496062
20.458067619155536,0.005584838446508365
20.5085664096161,0.005698792522289996
20.55906520007666,0.006610788039612472
20.609563990537225,0.010087113173091165
20.660062780997784,0.007465443607974755
20.71056157145835,0.005812746598071637
20.761060361918908,0.004730182878146082
20.811559152379473,0.0021085133130296723
20.862057942840032,0.0048441369539277135
20.912556733300598,0.006154971736485919
20.963055523761156,0.008548370238969679
21.01355431422172,0.008491393201078863
21.06405310468228,0.005584838446508365
21.114551895142846,0.004331343612910344
21.165050685603404,0.004787159916036898
21.21554947606397,0.0029065547545705076
21.26604826652453,0.005812746598071637
21.316547056985094,0.005869723635962452
21.367045847445652,0.006553811001721647
21.417544637906218,0.007465443607974755
21.468043428366776,0.0060979946985951035
21.518542218827342,0.005869723635962452
21.5690410092879,0.0035333021713695083
21.619539799748466,0.005242976219163452
21.670038590209025,0.005698792522289996
21.72053738066959,0.007921622822170678
21.77103617113015,0.007921622822170678
21.821534961590714,0.00866232431475132
21.872033752051273,0.0068386961911757445
21.92253254251184,0.004331343612910344
21.973031332972397,0.005812746598071637
22.023530123432963,0.004559251764473616
22.07402891389352,0.005072045105490995
22.12452770435408,0.008548370238969679
22.175026494814645,0.008719301352642135
22.225525285275204,0.00917511765576869
22.27602407573577,0.007921622822170678
22.326522866196328,0.005698792522289996
22.377021656656893,0.006325902850158375
22.427520447117452,0.005129022143381811
22.478019237578017,0.0060979946985951035
22.528518028038576,0.007237535456411483
22.57901681849914,0.007009627304848201
22.6295156089597,0.007294512494302298
22.680014399420266,0.005413907332835909
22.730513189880824,0.0048441369539277135
22.78101198034139,0.005470884370726724
22.83151077080195,0.0023933985024837696
22.882009561262514,0.006211948774376734
22.932508351723072,0.007864645784279853
22.983007142183638,0.0068386961911757445
23.033505932644196,0.0060979946985951035
23.084004723104762,0.005812746598071637
23.13450351356532,0.004160049588168519
23.185002304025886,0.004958091029709354
23.235501094486445,0.004046095512386878
23.28599988494701,0.005242976219163452
23.33649867540757,0.006610788039612472
23.386997465868134,0.007693714670607396
23.437496256328693,0.009232457604728883
23.48799504678926,0.0062689258122675595
23.538493837249817,0.0022794444267021288
23.588992627710383,0.004616228802364441
23.63949141817094,0.0037612103229327904
23.689990208631507,0.005299953257054267
23.740488999092065,0.0071805584185206574
23.79098778955263,0.00917511765576869
23.84148658001319,0.010144090210981982
23.891985370473755,0.00763673763271658
23.942484160934313,0.005698792522289996
23.99298295139488,0.005299953257054267
24.043481741855437,0.003305394019806236
24.093980532316003,0.006325902850158375
24.14447932277656,0.008206508011624765
24.194978113237127,0.00740846657008394
24.245476903697686,0.01003013613520034
24.29597569415825,0.008320462087406406
24.34647448461881,0.004673205840255257
24.396973275079375,0.004331343612910344
24.447472065539934,0.00427400366395016
24.4979708560005,0.005984040622813462
24.548469646461058,0.008035576897952309
24.598968436921623,0.008092553935843134
24.649467227382182,0.00877627839053296
24.699966017842748,0.009004186542096232
24.750464808303306,0.00814953097373395
24.80096359876387,0.005242976219163452
24.85146238922443,0.0045022747265828006
24.901961179684996,0.00564181548439918
24.952459970145554,0.007693714670607396
25.00295876060612,0.0077506917084982216
25.05345755106668,0.010599906514108534
25.103956341527244,0.010599906514108534
25.154455131987802,0.0071805584185206574
25.204953922448368,0.006382879888049191
25.255452712908927,0.003989118474496062
25.305951503369492,0.004160049588168519
25.35645029383005,0.007693714670607396
25.406949084290616,0.008947209504205416
25.457447874751175,0.010315021324654438
25.50794666521174,0.012822736813989207
25.5584454556723,0.012480874586644293
25.608944246132864,0.012138649448230012
25.659443036593423,0.010485952438326894
25.70994182705399,0.012765759776098392
25.760440617514547,0.015387066430145422
25.810939407975113,0.01504520420280051
25.86143819843567,0.018521529336279204
25.911936988896237,0.01840757526049757
25.962435779356795,0.01664092417481281
26.01293456981736,0.014475433823892325
26.06343336027792,0.01390530053391477
26.113932150738485,0.013962277571805588
26.164430941199043,0.015957199720122987
26.21492973165961,0.016925809364266912
26.265428522120168,0.018464552298388386
26.315927312580733,0.01567231453066889
26.36642610304129,0.01379134645813313
26.416924893501857,0.013050644965552478
26.467423683962416,0.014019254609696403
26.51792247442298,0.018236644146825114
26.56842126488354,0.023764868466512025
26.618920055344105,0.028779936534112194
26.669418845804664,0.03168612837761332
26.71991763626523,0.033167894273843986
26.770416426725788,0.034307797942729736
26.820915217186354,0.03704342158362777
26.871414007646912,0.0377271460383176
26.921912798107478,0.041317425247577935
26.972411588568036,0.044337934077930075
27.022910379028602,0.04450886519160253
27.07340916948916,0.0438251407369127
27.123907959949726,0.040804631906560564
27.174406750410284,0.038867049707203345
27.22490554087085,0.04285616818169941
27.27540433133141,0.043711186661131066
27.325903121791974,0.042571282992245316
27.376401912252533,0.04935300214553024
27.426900702713098,0.06206178488373782
27.477399493173657,0.08850493704218769
27.527898283634222,0.12463672601956237
27.57839707409478,0.16202200983053505
27.628895864555346,0.1935372070944759
27.679394655015905,0.21696021333364304
27.72989344547647,0.2375332789450611
27.78039223593703,0.2553141067887596
27.830891026397595,0.27201237091253266
27.881389816858153,0.2911040335387894
27.93188860731872,0.29611910160638955
27.982387397779277,0.2940672024201813
28.032886188239843,0.2784522278384726
28.0833849787004,0.25046996983483194
28.133883769160967,0.23502592636679567
28.184382559621525,0.23582360489726714
28.23488135008209,0.22710430354462502
28.28538014054265,0.19558910628068413
28.335878931003215,0.14310127831795072
28.386377721463774,0.08918902440794689
28.43687651192434,0.05089174507965173
28.487375302384898,0.02957761506458366
28.537874092845463,0.020117249308291504
28.588372883306022,0.018350598222606745
28.638871673766587,0.016356038985358715
28.689370464227146,0.016469993061140355
28.73986925468771,0.016583947136921996
28.79036804514827,0.014589387899673966
28.840866835608836,0.013677392382351489
28.891365626069394,0.01441845678600151
28.94186441652996,0.01578626860645053
28.992363206990518,0.015614974581708706
29.042861997451084,0.01430450271021987
29.093360787911642,0.016128130833795443
29.143859578372208,0.013563438306569859
29.194358368832766,0.01327855311711576
29.244857159293332,0.01316459904133412
29.29535594975389,0.01003013613520034
29.345854740214456,0.011340970917758545
29.396353530675015,0.009289434642619698
29.44685232113558,0.009859205021527883
29.49735111159614,0.011227016841976904
29.547849902056704,0.011227016841976904
29.598348692517263,0.011568879069321827
29.64884748297783,0.013107622003443304
29.699346273438387,0.011967718334557556
29.749845063898952,0.012024695372448371
29.80034385435951,0.012309580561902468
29.85084264482007,0.014475433823892325
29.901341435280635,0.015729291568559706
29.951840225741194,0.015216135316472966
30.00233901620176,0.0162990619474679
30.052837806662318,0.01578626860645053
30.103336597122883,0.013221576079224934
30.15383538758344,0.012366557599793285
30.204334178044007,0.013734369420242315
30.254832968504566,0.012195626486120827
30.30533175896513,0.011967718334557556
30.35583054942569,0.012081672410339197
30.406329339886256,0.011511902031431001
30.456828130346814,0.00866232431475132
30.50732692080738,0.006382879888049191
30.557825711267938,0.005356930294945083
30.608324501728504,0.006211948774376734
30.658823292189062,0.004787159916036898
30.709322082649628,0.00826348504951559
30.759820873110186,0.007237535456411483
30.810319663570752,0.005356930294945083
30.86081845403131,0.006496833963830832
30.911317244491876,0.0048441369539277135
30.961816034952435,0.0030774858682429645
31.012314825413,0.006041017660704278
31.06281361587356,0.005527861408617539
31.113312406334124,0.0071805584185206574
31.163811196794683,0.008206508011624765
31.21430998725525,0.007864645784279853
31.264808777715807,0.007123581380629842
31.315307568176372,0.005584838446508365
31.36580635863693,0.0068386961911757445
31.416305149097496,0.00689567322906657
31.466803939558055,0.005926700673853278
31.51730273001862,0.00866232431475132
31.56780152047918,0.008434416163188047
31.618300310939745,0.00826348504951559
31.668799101400303,0.009460365756292156
31.71929789186087,0.005926700673853278
31.769796682321427,0.0077506917084982216
31.820295472781993,0.010201067248872797
31.87079426324255,0.00877627839053296
31.921293053703117,0.01088515461463199
31.971791844163675,0.010599906514108534
32.02229063462424,0.009289434642619698
32.0727894250848,0.007123581380629842
32.123288215545365,0.006553811001721647
32.173787006005924,0.00889023246631459
32.22428579646649,0.007978599860061494
32.27478458692705,0.008206508011624765
32.32528337738761,0.007693714670607396
32.37578216784817,0.007123581380629842
32.42628095830874,0.00564181548439918
32.476779748769296,0.005413907332835909
32.52727853922986,0.006211948774376734
32.57777732969042,0.004217026626059334
32.628276120150986,0.004901113991818539
32.678774910611544,0.005755769560180822
32.72927370107211,0.005812746598071637
32.77977249153267,0.006610788039612472
32.830271281993234,0.005812746598071637
32.88077007245379,0.005812746598071637
32.93126886291436,0.003818187360823606
32.98176765337492,0.003932141436605247
33.03226644383548,0.006724742115394104
33.08276523429604,0.005584838446508365
33.133264024756606,0.008605347276860504
33.183762815217165,0.008092553935843134
33.23426160567773,0.006610788039612472
33.28476039613829,0.007009627304848201
33.335259186598854,0.006610788039612472
33.38575797705941,0.004160049588168519
33.43625676751998,0.0045022747265828006
33.48675555798054,0.0066677650775032885
33.5372543484411,0.00826348504951559
33.58775313890166,0.007465443607974755
33.63825192936223,0.0068386961911757445
33.688750719822785,0.005812746598071637
33.73924951028335,0.006553811001721647
33.78974830074391,0.00427400366395016
33.840247091204475,0.00438832065080116
33.89074588166503,0.006041017660704278
33.9412446721256,0.00814953097373395
33.99174346258616,0.0077506917084982216
34.04224225304672,0.00564181548439918
34.09274104350728,0.005584838446508365
34.14323983396785,0.00501506806760017
34.193738624428406,0.004445297688691985
34.24423741488897,0.005185999181272626
34.29473620534953,0.007123581380629842
34.345234995810095,0.00826348504951559
34.395733786270654,0.006553811001721647
34.44623257673122,0.0068386961911757445
34.49673136719178,0.006952650266957385
34.54723015765234,0.0045022747265828006
34.5977289481129,0.003989118474496062
34.64822773857347,0.005984040622813462
34.698726529034026,0.00740846657008394
34.74922531949459,0.006553811001721647
34.79972410995515,0.009631296869964612
34.850222900415716,0.009688273907855427
34.900721690876274,0.006211948774376734
34.95122048133684,0.005299953257054267
35.0017192717974,0.005299953257054267
35.05221806225796,0.005242976219163452
35.10271685271852,0.006041017660704278
35.15321564317908,0.008833255428423776
35.20371443363965,0.00917511765576869
35.254213224100205,0.0068386961911757445
35.30471201456077,0.008947209504205416
35.35521080502133,0.0060979946985951035
35.405709595481895,0.004445297688691985
35.45620838594245,0.004103072550277704
35.50670717640302,0.004901113991818539
35.55720596686358,0.007807668746389037
35.60770475732414,0.008833255428423776
35.6582035477847,0.008491393201078863
35.70870233824527,0.008491393201078863
35.759201128705826,0.007579760594825765
35.80969991916639,0.005812746598071637
35.86019870962695,0.00763673763271658
35.910697500087515,0.00740846657008394
35.961196290548074,0.01003013613520034
36.01169508100864,0.012309580561902468
36.0621938714692,0.010371998362545253
36.11269266192976,0.009916182059418709
36.16319145239032,0.009232457604728883
36.21369024285089,0.007237535456411483
36.264189033311446,0.008206508011624765
36.31468782377201,0.007237535456411483
36.36518661423257,0.008206508011624765
36.415685404693136,0.008491393201078863
36.466184195153694,0.006553811001721647
36.51668298561426,0.009004186542096232
36.56718177607482,0.005527861408617539
36.617680566535384,0.005072045105490995
36.66817935699594,0.00501506806760017
36.71867814745651,0.004616228802364441
36.76917693791707,0.00814953097373395
36.81967572837763,0.009004186542096232
36.87017451883819,0.005869723635962452
36.920673309298756,0.005869723635962452
36.971172099759315,0.0048441369539277135
37.02167089021988,0.005299953257054267
37.07216968068044,0.005299953257054267
37.122668471141004,0.005527861408617539
37.17316726160156,0.006781719153284929
37.22366605206213,0.007579760594825765
37.27416484252269,0.0068386961911757445
37.32466363298325,0.007294512494302298
37.37516242344381,0.00438832065080116
37.42566121390438,0.004046095512386878
37.476160004364935,0.005984040622813462
37.5266587948255,0.004787159916036898
37.57715758528606,0.006211948774376734
37.627656375746625,0.009574319832073797
37.67815516620718,0.007351489532193114
37.72865395666775,0.007693714670607396
37.77915274712831,0.006724742115394104
37.82965153758887,0.00740846657008394
37.88015032804943,0.007807668746389037
37.93064911851,0.008206508011624765
37.981147908970556,0.00866232431475132
38.03164669943112,0.009460365756292156
38.08214548989168,0.008320462087406406
38.132644280352245,0.009004186542096232
38.183143070812804,0.00763673763271658
38.23364186127337,0.005812746598071637
38.28414065173393,0.006382879888049191
38.334639442194494,0.0066677650775032885
38.38513823265505,0.008320462087406406
38.43563702311562,0.00889023246631459
38.486135813576176,0.006041017660704278
38.53663460403674,0.0068386961911757445
38.5871333944973,0.004901113991818539
38.637632184957866,0.0066677650775032885
38.688130975418424,0.006952650266957385
38.73862976587899,0.006952650266957385
38.78912855633955,0.008035576897952309
38.839627346800114,0.009916182059418709
38.89012613726067,0.00814953097373395
38.94062492772124,0.008947209504205416
38.9911237181818,0.007807668746389037
39.04162250864236,0.005413907332835909
39.09212129910292,0.008719301352642135
39.142620089563486,0.009289434642619698
39.193118880024045,0.009289434642619698
39.24361767048461,0.012081672410339197
39.29411646094517,0.009631296869964612
39.344615251405735,0.009517342794182971
39.39511404186629,0.008605347276860504
39.44561283232686,0.009403388718401339
39.49611162278742,0.014931250127018878
39.54661041324798,0.017153717515830183
39.59710920370854,0.020858313711941516
39.64760799416911,0.02444859292120185
39.698106784629665,0.026158266968995782
39.74860557509023,0.02593035881743251
39.79910436555079,0.02718421656209989
39.849603156011355,0.027753986941008085
39.90010194647191,0.030261702430342857
39.95060073693248,0.03271207797071743
40.00109952739304,0.03351011941225827
40.0515983178536,0.03305394019806234
40.10209710831416,0.02820980324413463
40.15259589877472,0.027127239524209076
40.203094689235286,0.026785014385794795
40.253593479695844,0.02507534033800086
40.30409227015641,0.022511010721844634
40.35459106061697,0.018863391563624116
40.405089851077534,0.014646364937564781
40.45558864153809,0.01316459904133412
40.50608743199866,0.00889023246631459
40.55658622245922,0.008833255428423776
40.60708501291978,0.006325902850158375
40.65758380338034,0.0062689258122675595
40.708082593840906,0.009517342794182971
40.758581384301465,0.00889023246631459
40.80908017476203,0.01088515461463199
40.85957896522259,0.01139794795564937
40.910077755683155,0.009688273907855427
40.96057654614371,0.009973159097309524
41.01107533660428,0.010542929476217709
41.06157412706484,0.009574319832073797
41.1120729175254,0.01139794795564937
41.16257170798596,0.009859205021527883
41.21307049844653,0.010144090210981982
41.263569288907085,0.010713860589890167
41.31406807936765,0.009916182059418709
41.36456686982821,0.007351489532193114
41.415065660288775,0.007237535456411483
41.46556445074933,0.005584838446508365
41.5160632412099,0.006211948774376734
41.56656203167046,0.006439856925940016
41.61706082213102,0.008491393201078863
41.66755961259158,0.009688273907855427
41.71805840305215,0.008548370238969679
41.768557193512706,0.007123581380629842
41.81905598397327,0.006496833963830832
41.86955477443383,0.005812746598071637
41.920053564894395,0.008434416163188047
41.970552355354954,0.009973159097309524
42.02105114581552,0.010542929476217709
42.07154993627608,0.011113062766195274
42.122048726736644,0.00814953097373395
42.1725475171972,0.00752242064586557
42.22304630765777,0.005242976219163452
42.273545098118326,0.005755769560180822
42.32404388857889,0.008434416163188047
42.37454267903945,0.007066604342739027
42.425041469500016,0.01088515461463199
42.475540259960574,0.011454924993540186
42.52603905042114,0.00814953097373395
42.5765378408817,0.008206508011624765
42.627036631342264,0.008320462087406406
42.67753542180282,0.006610788039612472
42.72803421226339,0.008605347276860504
42.77853300272395,0.01065688355199935
42.82903179318451,0.012024695372448371
42.87953058364507,0.012252603524011653
42.93002937410564,0.012024695372448371
42.980528164566195,0.010144090210981982
43.03102695502676,0.008548370238969679
43.08152574548732,0.008434416163188047
43.132024535947885,0.011454924993540186
43.18252332640844,0.010828177576741175
43.23302211686901,0.013050644965552478
43.28352090732957,0.015843245644341346
43.33401969779013,0.015729291568559706
43.38451848825069,0.014703341975455596
43.43501727871126,0.014760319013346422
43.485516069171815,0.018749437487842486
43.53601485963238,0.026101289931104967
43.58651365009294,0.03624538014208695
43.637012440553505,0.0495239332592027
43.687511231014064,0.06257457822475519
43.73801002147463,0.0713512195263575
43.78850881193519,0.07534033800085357
43.83900760239575,0.07762014533862506
43.88950639285631,0.08326196082302424
43.94000518331688,0.0901576340520908
43.990503973777436,0.09448897766500114
44.041002764238,0.09631260578857671
44.09150155469856,0.0934633909829664
44.142000345159126,0.0854278140850141
44.192499135619684,0.07950075050009146
44.24299792608025,0.0761383794423944
44.29349671654081,0.07237716911946161
44.343995507001374,0.0667919677618839
44.39449429746193,0.05191769467275583
44.4449930879225,0.03858216451774925
44.495491878383056,0.024847432186437576
44.54599066884362,0.015387066430145422
44.59648945930418,0.010713860589890167
44.646988249764746,0.008092553935843134
44.697487040225305,0.005470884370726724
44.74798583068587,0.0066677650775032885
44.79848462114643,0.00877627839053296
44.848983411606994,0.00814953097373395
44.89948220206755,0.010315021324654438
44.94998099252812,0.009346411680510513
45.00047978298868,0.006154971736485919
45.05097857344924,0.006781719153284929
45.1014773639098,0.006211948774376734
45.15197615437037,0.0062689258122675595
45.202474944830925,0.00826348504951559
45.25297373529149,0.0071805584185206574
45.30347252575205,0.00826348504951559
45.35397131621261,0.007807668746389037
45.40447010667317,0.008377439125297221
45.45496889713373,0.00740846657008394
45.5054676875943,0.004217026626059334
45.555966478054856,0.005698792522289996
45.60646526851542,0.006041017660704278
45.65696405897598,0.007465443607974755
45.707462849436546,0.008719301352642135
45.757961639897104,0.008434416163188047
45.80846043035767,0.006952650266957385
45.85895922081823,0.0045022747265828006
45.909458011278794,0.003647256247151149
45.95995680173935,0.005356930294945083
46.01045559219992,0.006211948774376734
46.060954382660476,0.0071805584185206574
46.11145317312104,0.009859205021527883
46.1619519635816,0.006781719153284929
46.212450754042166,0.004331343612910344
46.262949544502725,0.003989118474496062
46.31344833496329,0.0019375821993572156
46.36394712542385,0.005129022143381811
46.414445915884414,0.005698792522289996
46.46494470634497,0.005527861408617539
46.51544349680554,0.00866232431475132
46.5659422872661,0.008092553935843134
46.61644107772666,0.005812746598071637
46.66693986818722,0.004958091029709354
46.71743865864779,0.0020515362751388467
46.767937449108345,0.0071805584185206574
46.81843623956891,0.007978599860061494
46.86893503002947,0.007807668746389037
46.919433820490035,0.009859205021527883
46.96993261095059,0.006382879888049191
47.02043140141116,0.005812746598071637
47.07093019187172,0.005413907332835909
47.12142898233228,0.0020515362751388467
47.17192777279284,0.005242976219163452
47.22242656325341,0.007066604342739027
47.272925353713966,0.007807668746389037
